frame,x,y,photons,sx,sy,bg,lpx,lpy,ellipticity,net_gradient,cell_index
0,2644.513427734375,116.92282104492188,13049.10546875,1.6554335355758667,2.0281386375427246,1264.83154296875,0.0432816706597805,0.0621262937784194,0.1837670803070068,6646.70654296875,9.0
0,2648.483154296875,123.1329116821289,19134.47265625,2.0738821029663086,1.985853672027588,1249.5794677734375,0.0453450493514537,0.0420134328305721,0.042446207255125,7671.38525390625,9.0
0,2291.516845703125,210.51873779296875,11071.953125,1.7053645849227903,1.4251450300216677,1327.8577880859375,0.0540070347487926,0.0394529849290847,0.1643165051937103,7733.05126953125,14.0
0,2590.466796875,215.6199493408203,126903.734375,3.3933238983154297,2.6897521018981934,841.8179321289062,0.0184171069413423,0.013148196041584,0.2073400020599365,13095.2392578125,15.0
0,2592.916015625,219.2587738037109,30680.66015625,3.2468786239624023,1.8093461990356443,2015.9595947265625,0.0818094164133071,0.028304373845458,0.4427428841590881,6580.2138671875,15.0
0,621.8780517578125,257.7039794921875,9476.7880859375,1.608775973320007,1.5553025007247925,1569.2418212890625,0.060293223708868,0.0567372590303421,0.0332386083900928,6584.6162109375,16.0
0,1030.477783203125,283.2140808105469,9090.1689453125,1.418381690979004,1.489757776260376,1793.600341796875,0.0529568791389465,0.0578189119696617,0.047911200672388,10111.0595703125,17.0
0,1053.577392578125,291.77020263671875,23279.712890625,1.6484065055847168,1.5836180448532104,1749.07373046875,0.0291557926684618,0.0272486805915832,0.0393036901950836,18082.76171875,18.0
0,215.88839721679688,371.04010009765625,28316.8984375,1.8994523286819456,2.0040886402130127,1399.1904296875,0.0287974029779434,0.0315355770289897,0.0522114187479019,13282.5947265625,20.0
0,201.3218536376953,374.7513122558594,4649.939453125,1.3820295333862305,1.2063612937927246,1712.6787109375,0.0931247919797897,0.0728096142411232,0.1271088868379593,5539.22119140625,21.0
0,1898.9427490234373,374.8650512695313,11167.8515625,1.735561490058899,1.500638127326965,1397.9898681640625,0.0564992986619472,0.0436809137463569,0.1353587061166763,7942.87109375,22.0
0,148.37901306152344,377.1182556152344,52747.3359375,2.2755134105682373,2.426135301589966,1478.074462890625,0.023386213928461,0.0260186996310949,0.0620830543339252,11783.931640625,24.0
0,150.5255889892578,380.84466552734375,15146.0263671875,1.6793830394744873,1.7550336122512815,2392.519287109375,0.0505055040121078,0.0547219291329383,0.043104913085699,10494.6591796875,24.0
0,152.9475555419922,386.3748168945313,28206.076171875,1.4190526008605957,1.4658695459365845,2222.300537109375,0.0209975745528936,0.0221463181078434,0.0319380015134811,27388.62890625,24.0
0,1116.3638916015625,394.6192932128906,4641.892578125,1.2501647472381592,1.0886104106903076,1661.1602783203125,0.0766915082931518,0.0600256249308586,0.1292264312505722,6753.62939453125,26.0
0,422.2811279296875,434.8844909667969,12969.091796875,1.6698089838027954,1.597633719444275,1601.6092529296875,0.0486525632441043,0.0449879914522171,0.0432236641645431,10347.09765625,30.0
0,682.5929565429688,423.2828369140625,9273.3681640625,1.5293910503387451,1.5359714031219482,1544.724365234375,0.055798552930355,0.0562285296618938,0.0042841634713113,7250.958984375,32.0
0,799.8875732421875,445.3511657714844,10037.462890625,1.5642852783203125,1.8737578392028809,1648.6932373046875,0.0555099286139011,0.07713533192873,0.165161445736885,7673.19189453125,33.0
0,708.0885620117188,473.9227294921875,2166.69189453125,1.225409984588623,0.6320896744728088,1783.341552734375,0.1590103358030319,0.0512082241475582,0.4841810762882232,6301.98095703125,36.0
0,2058.481201171875,504.6174621582031,6727.03271484375,1.5323439836502075,0.9896886348724364,1914.3050537109373,0.0832333043217659,0.0384943298995494,0.3541341722011566,9115.8037109375,37.0
0,2064.831787109375,499.3385620117188,4805.3095703125,1.2007977962493896,1.06066632270813,1799.517333984375,0.0715598762035369,0.0575051605701446,0.116698645055294,9424.123046875,37.0
0,2703.298828125,545.3363037109375,4521.57080078125,1.3264867067337036,1.1820505857467651,1525.71728515625,0.084229327738285,0.068509854376316,0.1088862195611,6818.408203125,40.0
0,1106.401611328125,575.1449584960938,13451.2275390625,1.623396396636963,1.4746655225753784,1573.774169921875,0.0444427356123924,0.0375894121825695,0.0916170999407768,10736.1376953125,41.0
0,58.87843322753906,604.6235961914062,11777.6962890625,1.5323866605758667,1.441622257232666,1598.186279296875,0.0455966331064701,0.040979154407978,0.0592307448387146,10260.40625,42.0
0,59.7702522277832,592.824951171875,9908.3408203125,1.3647150993347168,1.3155888319015503,1767.228515625,0.0454088412225246,0.0425953157246112,0.0359974540770053,13894.177734375,42.0
0,1939.7059326171875,667.138916015625,82147.0390625,2.4788081645965576,2.442765712738037,1026.5887451171875,0.0168247856199741,0.0164592582732439,0.014540234580636,15989.6611328125,45.0
0,1942.9349365234373,665.2022094726562,32749.208984375,1.6632100343704224,1.7413357496261597,2018.04052734375,0.0232097785919904,0.025063207373023,0.044865395873785,22683.83984375,45.0
0,302.1929931640625,693.9490966796875,7478.84326171875,1.2969274520874023,1.157568335533142,1796.4908447265625,0.0541788041591644,0.0444251224398613,0.1074532866477966,12924.1923828125,46.0
0,307.5296936035156,686.7077026367188,11780.5380859375,1.6596788167953491,1.942132830619812,1540.05908203125,0.0517142824828624,0.0687529370188713,0.1454349607229232,7087.5849609375,46.0
0,1862.138671875,713.8972778320312,3544.073974609375,1.0006967782974243,1.5227928161621094,1781.8712158203125,0.068842664361,0.1475805789232254,0.3428542912006378,5903.79736328125,49.0
0,2380.574951171875,780.0899047851562,9379.78515625,1.4700208902359009,1.3564414978027344,1607.4345703125,0.0523279644548893,0.0454205460846424,0.0772637948393821,9186.103515625,52.0
0,84.28024291992188,778.8228149414062,11684.8515625,1.6607334613800049,1.538825511932373,1752.8406982421875,0.0551107712090015,0.0480807796120643,0.0734060928225517,9412.5283203125,53.0
0,202.4212646484375,805.9885864257812,8647.7919921875,1.7664995193481443,1.58249831199646,2145.967041015625,0.0897856727242469,0.0732186213135719,0.1041614785790443,7378.2236328125,55.0
0,203.053955078125,800.1775512695312,2930.072021484375,0.9699793457984924,1.1518588066101074,2090.503173828125,0.0839098766446113,0.114123560488224,0.1579008251428604,5106.1259765625,55.0
0,948.041259765625,853.54638671875,23893.921875,1.5975265502929688,1.6402486562728882,1554.481689453125,0.0259107258170843,0.0270713623613119,0.0260461159050464,18632.6015625,57.0
0,845.0550537109375,861.1256103515625,3729.728515625,1.0882482528686523,1.2397066354751587,1761.1195068359375,0.0756102949380874,0.0955234989523887,0.1221727579832077,7347.25048828125,58.0
0,856.8569946289062,859.0469360351562,16011.0107421875,1.7737153768539429,1.569820761680603,1574.7198486328125,0.0443696081638336,0.0358460061252117,0.1149533987045288,12457.0791015625,58.0
0,1639.3096923828125,859.5885620117188,43387.66796875,1.607573628425598,1.8765337467193604,2021.0465087890625,0.0173585209995508,0.0223228763788938,0.1433281600475311,26835.98828125,60.0
0,1648.2734375,860.5604248046875,22574.5078125,1.419174075126648,1.374264359474182,2613.63427734375,0.0270592365413904,0.0256226286292076,0.0316449664533138,24582.439453125,60.0
0,1654.136474609375,862.698486328125,39250.375,1.6890913248062134,1.7334030866622925,2033.0709228515625,0.0204687546938657,0.0213574692606925,0.0255634486675262,21213.216796875,60.0
0,964.040771484375,871.779296875,29034.013671875,1.8498460054397583,1.8050546646118164,1605.9644775390625,0.0283361244946718,0.0271890293806791,0.0242135506123304,15189.7236328125,63.0
0,316.9656982421875,874.2467651367188,22748.8984375,2.436868667602539,2.30305552482605,1412.223876953125,0.0543825663626194,0.0491080358624458,0.0549119226634502,6452.98681640625,64.0
0,330.1976318359375,890.2935791015625,6281.6572265625,1.2694730758666992,1.388335347175598,1756.54833984375,0.0607750788331031,0.0713636577129364,0.0856149569153785,8260.49609375,64.0
0,2530.377197265625,925.8616333007812,10556.681640625,2.063196182250977,1.7581135034561155,1374.3482666015625,0.081050306558609,0.0604780577123165,0.1478689610958099,6322.802734375,68.0
0,2170.413818359375,959.0630493164062,8044.47998046875,1.494373083114624,1.566616177558899,1629.8936767578125,0.0625193193554878,0.0680955499410629,0.0461140982806682,5541.7177734375,70.0
0,941.5497436523438,975.216796875,11441.91796875,1.706038475036621,1.8246750831604004,1553.3616943359375,0.0560188926756382,0.0632728561758995,0.0650179386138916,6547.267578125,71.0
0,1059.158935546875,986.5830078125,16490.28515625,1.801600694656372,2.0652401447296143,1548.461669921875,0.0441024526953697,0.0563479214906692,0.1276555955410003,8538.9990234375,72.0
0,924.2412719726562,1001.9778442382812,7956.02978515625,1.7112232446670532,1.570738673210144,1637.6744384765625,0.0810588374733924,0.0692816898226738,0.0820959955453872,5615.5810546875,73.0
0,930.582275390625,988.1339111328124,4649.43896484375,1.2027466297149658,1.2807974815368652,1712.00146484375,0.0724150314927101,0.0810766443610191,0.0609392598271369,6684.8701171875,73.0
0,1803.0479736328125,990.415771484375,11552.4580078125,1.5496524572372437,1.4373342990875244,1618.24072265625,0.0475800558924675,0.0416947863996028,0.0724795758724212,10643.2568359375,74.0
0,1814.9393310546875,1000.6456298828124,10543.4580078125,1.5769648551940918,1.635201334953308,1633.915283203125,0.0536053851246833,0.0572120323777198,0.0356142558157444,8549.076171875,74.0
0,1821.1583251953125,1008.1433715820312,46738.44921875,2.2997961044311523,2.773722648620605,1169.725341796875,0.0243470109999179,0.033312652260065,0.1708629876375198,10021.4296875,74.0
0,1329.4451904296875,1036.9700927734375,26760.234375,2.1796529293060303,1.9524409770965576,1237.450439453125,0.0365526378154754,0.0302948635071516,0.1042422652244567,9591.2529296875,75.0
0,1340.2900390625,1042.2757568359375,21299.388671875,1.5591603517532349,1.6245439052581787,1474.7735595703125,0.0269510634243488,0.0288582276552915,0.0402473285794258,15658.666015625,75.0
0,1351.3631591796875,1051.485595703125,18844.57421875,2.071756601333618,2.3229875564575195,1399.7952880859375,0.0480566136538982,0.0590893551707267,0.1081499382853508,5737.572265625,75.0
0,1436.5562744140625,1054.3106689453125,22626.578125,1.8060787916183472,1.6356796026229858,1528.5091552734375,0.0332046039402484,0.0280686374753713,0.094347596168518,14935.134765625,76.0
0,1115.689208984375,1114.8125,7073.49072265625,1.1779820919036863,1.3426268100738523,1698.8009033203125,0.0470754504203796,0.0592386238276958,0.1226288005709648,8087.10009765625,78.0
0,2414.016845703125,1147.2349853515625,18951.46484375,1.9790223836898804,1.9893875122070312,1351.238037109375,0.0434510856866836,0.0438534952700138,0.0052102110348641,7149.0380859375,79.0
0,1444.583251953125,1192.0445556640625,23969.18359375,1.4618176221847534,1.5610147714614868,1726.45751953125,0.0231726542115211,0.0258179120719432,0.0635465830564498,21547.2265625,82.0
0,1449.6534423828125,1175.666748046875,30179.37890625,1.7219027280807495,2.1008434295654297,1587.710693359375,0.0242211706936359,0.0339242480695247,0.1803755015134811,14226.5478515625,82.0
0,1763.111083984375,1179.920166015625,6203.12744140625,1.2281608581542969,1.212412714958191,1728.719970703125,0.0575923174619674,0.0562972091138362,0.0128225414082407,10717.109375,83.0
0,1985.204833984375,1207.561279296875,12085.515625,1.5183632373809814,1.6856021881103516,1685.820556640625,0.0447955913841724,0.0539568401873111,0.0992161482572555,8285.521484375,84.0
0,1017.6139526367188,1213.7415771484375,9177.876953125,1.3910725116729736,1.42513108253479,1730.5823974609375,0.0499459765851497,0.0521331056952476,0.0238985531032085,10191.24609375,86.0
0,1654.582763671875,1216.66796875,64565.65234375,3.834219217300415,2.507880210876465,1700.824951171875,0.0514631494879722,0.0243293046951293,0.3459215462207794,7548.21630859375,87.0
0,190.1461639404297,1249.257568359375,18135.451171875,1.757702350616455,1.64798903465271,1442.0628662109375,0.0376878306269645,0.0337319746613502,0.0624185986816883,10907.40234375,89.0
0,2408.18603515625,1261.6470947265625,48889.65234375,3.02400541305542,2.905329704284668,1107.4554443359375,0.036430325359106,0.034001737833023,0.0392445437610149,6106.81494140625,90.0
0,2414.58544921875,1251.6558837890625,8774.3330078125,1.590143799781799,1.6445536613464355,1470.30810546875,0.0616732127964496,0.0655392557382583,0.0330848805606365,5578.626953125,90.0
0,174.0431365966797,1253.4788818359375,12311.12109375,1.753303050994873,1.7361856698989868,1632.28759765625,0.0561632886528968,0.0551775395870208,0.0097629334777593,7585.72265625,91.0
0,1763.08349609375,1282.4886474609375,2870.490234375,1.342419147491455,0.8283237218856812,1610.8743896484375,0.1365072727203369,0.0581860356032848,0.3829619288444519,5110.4404296875,92.0
0,1770.0015869140625,1266.8311767578125,4077.007568359375,1.284429907798767,1.2603645324707031,1624.4107666015625,0.0901831686496734,0.0871443375945091,0.0187362302094697,6003.39208984375,92.0
0,804.543212890625,1261.427734375,39483.23046875,2.312749147415161,2.1442618370056152,1195.761962890625,0.0285209286957979,0.0251639243215322,0.0728515312075614,12286.822265625,93.0
0,1176.9124755859375,1272.3516845703125,14650.51953125,1.596988081932068,1.542713642120361,1542.4722900390625,0.0396534837782382,0.0373476520180702,0.033985499292612,12094.52734375,94.0
0,2689.491455078125,1293.539794921875,12319.203125,1.6676570177078247,1.8460943698883057,1406.646240234375,0.0482148416340351,0.0578225590288639,0.0966566801071167,7445.84326171875,95.0
0,2026.948974609375,1276.61328125,17815.453125,1.9317182302474976,1.795726656913757,1313.891845703125,0.043529488146305,0.0383221134543418,0.0703992769122123,8367.228515625,96.0
0,485.783935546875,1306.0543212890625,6862.42919921875,1.4400460720062256,1.3931379318237305,1887.32177734375,0.0724251195788383,0.0682001933455467,0.0325740538537502,8562.5869140625,98.0
0,1338.6494140625,1308.9920654296875,22015.275390625,1.7250555753707886,1.8962947130203247,1712.2987060546875,0.0328325815498828,0.0387179367244243,0.0903019607067108,12281.6572265625,99.0
0,2158.913330078125,1306.9891357421875,7078.41845703125,1.783988118171692,1.402625560760498,1638.0635986328125,0.097900666296482,0.0630114749073982,0.2137696743011474,5426.794921875,100.0
0,2170.306640625,1312.2835693359375,13007.470703125,1.4009453058242798,1.532414436340332,1535.906982421875,0.0351379178464412,0.0410041809082031,0.0857921540737152,11044.3388671875,100.0
0,576.0995483398438,1322.8870849609375,33866.390625,2.368481636047364,2.4982240200042725,1384.0972900390625,0.0358030349016189,0.0393083579838275,0.0519338473677635,8702.7705078125,101.0
0,583.4124145507812,1330.608642578125,25669.59375,1.7569984197616575,1.9225763082504272,1485.468017578125,0.0280901975929737,0.0327286571264267,0.0861229225993156,13354.5791015625,101.0
0,2293.525390625,1337.77294921875,11722.166015625,2.09583067893982,1.6446471214294434,1540.8721923828125,0.0795285403728485,0.051125667989254,0.2152767181396484,5843.53271484375,102.0
0,1715.51806640625,1323.562744140625,129021.2578125,2.605440378189087,2.7118899822235107,717.7857055664062,0.0120771033689379,0.01274492777884,0.0392529219388961,21928.40625,103.0
0,2654.291259765625,1342.498291015625,11221.5400390625,1.4105355739593506,1.476189136505127,1444.3360595703125,0.0395871438086032,0.0428255796432495,0.04447503387928,10481.748046875,104.0
0,2654.63671875,1364.00048828125,10088.103515625,1.7998043298721311,1.370120406150818,1670.8199462890625,0.0716993808746337,0.0439492128789424,0.2387392371892929,10564.25,104.0
0,2740.0224609375,1378.7408447265625,15388.8984375,1.494385838508606,1.691737174987793,1452.5054931640625,0.033088095486164,0.0409569963812828,0.1166560277342796,11760.568359375,106.0
0,2171.590087890625,1404.9287109375,17073.9765625,1.3477811813354492,1.607953667640686,1569.2896728515625,0.0261943396180868,0.0352355018258094,0.1618034690618515,16252.48828125,108.0
0,1147.3575439453125,1414.897216796875,22436.61328125,1.986905574798584,1.866872310638428,1524.9993896484375,0.0394541695713996,0.0353881604969501,0.0604121647775173,11725.962890625,109.0
0,1149.3575439453125,1421.2174072265625,2868.015869140625,0.8681251406669617,1.182592272758484,1866.1026611328125,0.0671794191002845,0.1159273758530616,0.2659133970737457,7029.421875,109.0
0,2661.730712890625,1422.98974609375,19010.447265625,2.28088641166687,1.7447457313537598,1311.1337890625,0.0551528446376323,0.0344138294458389,0.2350580394268036,8616.345703125,110.0
0,2669.395263671875,1426.4500732421875,26362.48046875,1.9715014696121216,1.9246702194213867,1184.4593505859375,0.0307063963264226,0.0294948518276214,0.0237541031092405,11196.482421875,110.0
0,1458.4503173828125,1467.838623046875,16316.0751953125,1.4794265031814575,1.6993213891983032,1802.4832763671875,0.0335558354854583,0.0427293591201305,0.1294015944004058,12742.333984375,112.0
0,1464.2474365234375,1461.8685302734375,12671.6689453125,2.0472676753997803,2.073613405227661,1886.0633544921875,0.0774203836917877,0.0792882740497589,0.0127052273601293,5481.72998046875,112.0
0,1468.1876220703125,1456.5164794921875,21794.4609375,1.351717829704285,1.5771753787994385,1978.9881591796875,0.0231953114271163,0.0300290528684854,0.1429502069950103,21983.78125,112.0
0,1946.2093505859373,1463.4144287109375,5846.20458984375,1.2704315185546875,1.4253199100494385,1660.6304931640625,0.0635149925947189,0.0781336575746536,0.108669213950634,6120.07763671875,113.0
0,2043.3719482421875,1463.890380859375,25302.90625,2.063131332397461,2.1557021141052246,1177.2630615234375,0.034282948821783,0.0369657054543495,0.04294228926301,8746.62109375,114.0
0,2057.0029296875,1464.953125,6306.38623046875,1.1671777963638306,1.1672508716583252,1534.916748046875,0.0493422746658325,0.0493476092815399,6.260461668716744e-05,9671.4140625,114.0
0,2215.776611328125,1486.552734375,11899.162109375,1.4507282972335815,1.4508423805236816,1561.327392578125,0.0406643748283386,0.040669921785593,7.863245264161378e-05,12749.896484375,116.0
0,2224.114501953125,1492.171630859375,8185.033203125,1.1139661073684692,1.427619695663452,1464.9864501953125,0.0353751294314861,0.0541677959263324,0.2197038829326629,7660.083984375,116.0
0,1634.157470703125,1527.697509765625,12700.0234375,1.562403440475464,1.4079087972640991,1859.4749755859373,0.0469028949737548,0.0390555821359157,0.098882682621479,12161.541015625,117.0
0,1789.8704833984375,1605.8275146484375,57839.9140625,2.8417646884918213,2.861865997314453,1082.0908203125,0.0281411707401275,0.0284739322960376,0.0070238471962511,8388.7880859375,121.0
0,1795.2545166015625,1597.8575439453125,13039.0859375,1.6933785676956177,1.842487335205078,1629.38330078125,0.0499966032803058,0.0582061298191547,0.0809279754757881,7139.09423828125,121.0
0,2523.759765625,1611.9105224609375,4395.87451171875,1.1649609804153442,1.1275732517242432,1712.9765625,0.0721483156085014,0.0680950507521629,0.0320935472846031,9489.96484375,123.0
0,1819.818359375,1631.9830322265625,16756.326171875,1.4121506214141846,1.5179470777511597,1448.1676025390625,0.0279265865683555,0.0314992889761924,0.0696970671415329,17612.69140625,124.0
0,1831.7802734375,1629.889892578125,7877.29248046875,1.538513422012329,1.6469651460647583,1546.90966796875,0.0656880959868431,0.0743534862995147,0.0658494383096695,7246.5458984375,124.0
0,2169.09375,1642.7982177734375,5802.48681640625,1.3839874267578125,1.2571686506271362,1685.016845703125,0.0750824064016342,0.0631799101829528,0.0916328951716423,8349.7021484375,125.0
0,429.021240234375,1678.0625,10579.0126953125,1.295888900756836,1.5716599225997925,1581.7967529296875,0.0374149419367313,0.0523945167660713,0.1754648238420486,11634.857421875,126.0
0,1752.7420654296875,1739.1273193359375,10579.19921875,1.2339799404144287,1.9798598289489744,1600.02294921875,0.0345927588641643,0.0801916122436523,0.3767336905002594,8353.1083984375,127.0
0,1753.931396484375,1726.39697265625,14237.4326171875,2.000223159790039,2.26094913482666,1578.5718994140625,0.0614394955337047,0.0770151317119598,0.1153170466423034,5048.18115234375,127.0
0,1580.6785888671875,1752.474853515625,7733.4072265625,1.404430627822876,1.5933692455291748,1631.1763916015625,0.058047816157341,0.0729109197854995,0.1185780465602874,7478.591796875,128.0
0,1596.290771484375,1735.314697265625,6542.3046875,1.306740164756775,1.5666285753250122,1572.8336181640625,0.0587264038622379,0.0814676433801651,0.1658902466297149,5605.4775390625,128.0
0,705.9949340820312,1752.9991455078125,9174.27734375,1.7856552600860596,1.3897885084152222,1629.720703125,0.0764439478516578,0.0486416034400463,0.2216927111148834,7487.734375,129.0
0,711.1542358398438,1760.0504150390625,7237.9150390625,1.2233084440231323,1.4054322242736816,1747.9844970703125,0.0498097352683544,0.0637129917740821,0.1295856088399887,9475.447265625,129.0
0,149.82577514648438,1788.06396484375,7255.68310546875,1.3695623874664309,1.436408758163452,1581.768798828125,0.0581212565302848,0.0632895082235336,0.0465371496975421,8320.611328125,130.0
0,153.69134521484375,1799.0177001953125,8763.4755859375,1.3386001586914062,2.20627236366272,1695.7662353515625,0.0482884980738163,0.1208608224987983,0.3932752013206482,6553.51904296875,130.0
0,2165.452392578125,1797.279052734375,42639.71875,2.8336727619171143,2.468412399291992,1146.41357421875,0.0371663868427276,0.0293606650084257,0.1288999766111374,8022.583984375,131.0
0,2104.568603515625,1818.9342041015625,9593.0087890625,1.3588041067123413,1.3104195594787598,1549.2001953125,0.0439667552709579,0.0412954464554786,0.0356081835925579,11370.2724609375,132.0
0,667.5322875976562,1824.4658203125,6337.4072265625,1.3043231964111328,1.3510550260543823,1697.94775390625,0.0623259805142879,0.0663799345493316,0.0345891378819942,7277.7978515625,133.0
0,698.4761962890625,1874.767333984375,14034.224609375,1.4391580820083618,1.416398525238037,1699.0635986328125,0.035767562687397,0.0348035208880901,0.0158144943416118,14654.7890625,135.0
0,822.251708984375,1890.9578857421875,43045.734375,2.2598977088928223,2.357802629470825,1115.2078857421875,0.0249376278370618,0.026732737198472,0.0415237993001937,12300.5908203125,136.0
0,670.164306640625,1912.701171875,16453.689453125,1.4905898571014404,1.6297247409820557,1460.1556396484375,0.0311350487172603,0.0362376905977726,0.0853732451796531,14237.0390625,137.0
0,2189.51513671875,1898.6884765625,8171.6044921875,1.725743532180786,1.7424136400222778,1513.47216796875,0.0774934589862823,0.0788756757974624,0.0095672504976391,6061.1494140625,138.0
0,2213.945556640625,1914.3565673828125,23149.388671875,1.6228961944580078,1.7319897413253784,1353.003173828125,0.0260217413306236,0.0289817657321691,0.0629874095320701,15545.4765625,139.0
0,35.565704345703125,1988.110107421875,46052.0234375,1.420113205909729,1.548074722290039,2188.27734375,0.0139799220487475,0.0159753113985061,0.0826584920287132,46394.41796875,141.0
0,38.55025100708008,1977.6260986328125,19995.7109375,1.3902249336242676,1.446810603141785,2633.3115234375,0.0291894897818565,0.0312683619558811,0.0391106270253658,21348.412109375,141.0
0,1128.9381103515625,2042.28564453125,47361.42578125,2.1026437282562256,2.521582841873169,1128.7540283203125,0.0206322483718395,0.0276874899864196,0.1661413311958313,12763.2041015625,143.0
0,2619.107177734375,2048.445556640625,7849.20849609375,1.4487924575805664,1.3590505123138428,1347.1678466796875,0.0557814389467239,0.04984962195158,0.0619425810873508,8191.45703125,144.0
0,1958.775146484375,2044.32373046875,9481.8408203125,1.3735921382904053,1.4899755716323853,1572.5540771484375,0.0455585829913616,0.0525752902030944,0.0781109705567359,10158.87109375,146.0
0,1927.0731201171875,2052.946044921875,12810.5234375,1.2938075065612793,1.5381635427474976,1629.3037109375,0.0318494625389575,0.042857576161623,0.1588621884584427,14898.10546875,147.0
0,1933.118896484375,2053.697265625,13292.015625,1.3581035137176514,1.5437501668930054,1570.0400390625,0.0329825095832347,0.0410927012562751,0.1202569305896759,12469.6767578125,147.0
0,1698.0791015625,2085.927490234375,30406.892578125,1.6519430875778198,1.6792123317718506,1409.41796875,0.0216199476271867,0.0221951249986886,0.0162393059581518,18732.56640625,149.0
0,1713.6182861328125,2081.9501953125,18820.220703125,1.7190968990325928,1.5469518899917605,1512.7119140625,0.035750463604927,0.0298691354691982,0.1001368835568428,15326.87109375,149.0
0,751.4026489257812,2084.558349609375,12373.2412109375,1.7309895753860474,1.934874176979065,1457.85546875,0.052079826593399,0.063679926097393,0.1053735688328743,7627.5546875,150.0
0,761.650634765625,2091.275634765625,7757.3837890625,1.2389428615570068,1.358797550201416,1533.9285888671875,0.0452622286975383,0.0531762838363647,0.0882064327597618,9565.3251953125,150.0
0,1022.81298828125,2155.547607421875,8617.3408203125,1.171138882637024,1.2434064149856567,1697.505126953125,0.0389390885829925,0.0431445278227329,0.0581206046044826,12273.376953125,151.0
0,1305.161865234375,2139.19091796875,10813.53125,1.5257291793823242,1.2779451608657837,2483.906982421875,0.0591629408299922,0.0430714376270771,0.1624036729335785,13800.9521484375,152.0
0,1317.7227783203125,2126.25341796875,251270.25,4.179872989654541,4.020286560058594,317.4072265625,0.0127725852653384,0.0121774934232234,0.0381797328591346,8250.119140625,152.0
0,2264.33447265625,2168.573486328125,5387.88916015625,1.097432017326355,1.1650136709213257,1491.4376220703125,0.0506552308797836,0.0561698265373706,0.0580093227326869,8534.4609375,154.0
0,294.6418151855469,2171.336669921875,5685.2119140625,1.2155213356018066,1.4273512363433838,1506.207763671875,0.057804200798273,0.0770083367824554,0.1484076976776123,6816.14794921875,155.0
0,541.2689819335938,2180.845703125,50165.6953125,2.2192046642303467,3.0240368843078613,1104.857421875,0.0213128328323364,0.0355902314186096,0.2661449611186981,9575.2880859375,157.0
